Unnamed: 0,label,titulo,descripcion,text_combined,text_clean
1517,0,EAJ-PNV no apoyó la subida de las pensiones en el Congreso,"La formación ultra, que usa datos falsos para criminalizar a los menores migrantes representándolos como beneficiarios de un gasto social que se le hurta a los jubilados, se abstuvo en la votación en el Congreso para aumentar las prestaciones.","EAJ-PNV no apoyó la subida de las pensiones en el Congreso La formación ultra, que usa datos falsos para criminalizar a los menores migrantes representándolos como beneficiarios de un gasto social que se le hurta a los jubilados, se abstuvo en la votación en el Congreso para aumentar las prestaciones.",eajpnv no apoyo la subida de las pensiones en el congreso la formacion ultra que usa datos falsos para criminalizar a los menores migrantes representandolos como beneficiarios de un gasto social que se le hurta a los jubilados se abstuvo en la votacion en el congreso para aumentar las prestaciones
1518,0,"Díaz no ve un adelanto electoral y dice que al Gobierno lo que le toca 'es gobernar, gobernar y gobernar'","También la ministra Portavoz, José Primo de Rivera, da por hecho que se agotará la legislatura: Tranquilidad absoluta. Ambas ministras contestan al análisis de Pablo Lluís Rabell en el que planteaba un posible adelanto electoral en 2022.","Díaz no ve un adelanto electoral y dice que al Gobierno lo que le toca 'es gobernar, gobernar y gobernar' También la ministra Portavoz, José Primo de Rivera, da por hecho que se agotará la legislatura: Tranquilidad absoluta. Ambas ministras contestan al análisis de Pablo Lluís Rabell en el que planteaba un posible adelanto electoral en 2022.",diaz no ve un adelanto electoral y dice que al gobierno lo que le toca es gobernar gobernar y gobernar tambien la ministra portavoz jose primo de rivera da por hecho que se agotara la legislatura tranquilidad absoluta ambas ministras contestan al analisis de pablo lluis rabell en el que planteaba un posible adelanto electoral en
1519,1,Pilar Lima opta a ser candidata a la alcaldía de València por Podem,La secretaria general de Podem del País Valencià pide el apoyo de la ciudanía para dar soluciones valientes a los retos de esta ciudad.,Pilar Lima opta a ser candidata a la alcaldía de València por Podem La secretaria general de Podem del País Valencià pide el apoyo de la ciudanía para dar soluciones valientes a los retos de esta ciudad.,pilar lima opta a ser candidata a la alcaldia de valència por podem la secretaria general de podem del pais valencià pide el apoyo de la ciudania para dar soluciones valientes a los retos de esta ciudad
1520,1,Casado promete derogar la ley de Memoria Histórica si llega al Gobierno,"El líder del PP ha asegurado que sustituirá esta ley aprobado en el año 2007 por el Ejecutivo de Rodríguez Zapatero por una de concordia, de la que se desconocen los detalles.","Casado promete derogar la ley de Memoria Histórica si llega al Gobierno El líder del PP ha asegurado que sustituirá esta ley aprobado en el año 2007 por el Ejecutivo de Rodríguez Zapatero por una de concordia, de la que se desconocen los detalles.",casado promete derogar la ley de memoria historica si llega al gobierno el lider del pp ha asegurado que sustituira esta ley aprobado en el ano por el ejecutivo de rodriguez zapatero por una de concordia de la que se desconocen los detalles
1521,1,El salario de Cifuentes en la Complutense superará los 43.000 euros brutos anuales,"Cristina Cifuentes recuperará la plaza que tenía en reserva en la institución, que es de nivel 24 en categoría A1.","El salario de Cifuentes en la Complutense superará los 43.000 euros brutos anuales Cristina Cifuentes recuperará la plaza que tenía en reserva en la institución, que es de nivel 24 en categoría A1.",el salario de cifuentes en la complutense superara los euros brutos anuales cristina cifuentes recuperara la plaza que tenia en reserva en la institucion que es de nivel en categoria a
1522,1,El PSM propone una lista unitaria de la izquierda para retener la alcaldía de Madrid,"José Manuel Franco, secretario general del Partido Socialista de Madrid (PSM), ya ha iniciado conversaciones con ex altos cargos de IU y con exmilitantes de UPyD, y la semana próxima se reúne con dirigentes de Izquierda Abierta, el partido de Gaspar Llamazares. Es una idea ilusionante pero muy difícil, reconoce","El PSM propone una lista unitaria de la izquierda para retener la alcaldía de Madrid José Manuel Franco, secretario general del Partido Socialista de Madrid (PSM), ya ha iniciado conversaciones con ex altos cargos de IU y con exmilitantes de UPyD, y la semana próxima se reúne con dirigentes de Izquierda Abierta, el partido de Gaspar Llamazares. Es una idea ilusionante pero muy difícil, reconoce",el psm propone una lista unitaria de la izquierda para retener la alcaldia de madrid jose manuel franco secretario general del partido socialista de madrid psm ya ha iniciado conversaciones con ex altos cargos de iu y con exmilitantes de upyd y la semana proxima se reune con dirigentes de izquierda abierta el partido de gaspar llamazares es una idea ilusionante pero muy dificil reconoce
1523,0,El EQUO apoya por error la moción para pedir la dimisión de Carmena como responsable de Cultura,"La propuesta del Iniciativa vers per Catalunya ha salido adelante en segunda votación con los apoyos de los populares y de EQUO, así como del EQUO, cuya portavoz se ha equivocado y ha dado votado sí.","El EQUO apoya por error la moción para pedir la dimisión de Carmena como responsable de Cultura La propuesta del Iniciativa vers per Catalunya ha salido adelante en segunda votación con los apoyos de los populares y de EQUO, así como del EQUO, cuya portavoz se ha equivocado y ha dado votado sí.",el equo apoya por error la mocion para pedir la dimision de carmena como responsable de cultura la propuesta del iniciativa vers per catalunya ha salido adelante en segunda votacion con los apoyos de los populares y de equo asi como del equo cuya portavoz se ha equivocado y ha dado votado si
1524,0,Un consejero tránsfuga de Cs dimite para tomar el control del grupo parlamentario en Murcia,"Los tres diputados tránsfugas de PNC, expulsados de la formación naranja, han logrado apartar a los otros dos diputados oficialistas gracias a la abstención de un cuarto diputado de Cs, que se ha abstenido.","Un consejero tránsfuga de Cs dimite para tomar el control del grupo parlamentario en Murcia Los tres diputados tránsfugas de PNC, expulsados de la formación naranja, han logrado apartar a los otros dos diputados oficialistas gracias a la abstención de un cuarto diputado de Cs, que se ha abstenido.",un consejero transfuga de cs dimite para tomar el control del grupo parlamentario en murcia los tres diputados transfugas de pnc expulsados de la formacion naranja han logrado apartar a los otros dos diputados oficialistas gracias a la abstencion de un cuarto diputado de cs que se ha abstenido
1525,1,"El Gobierno propone reducción de jornada, líneas de créditos a pymes y aplazamiento fiscal","Sánchez adelanta que Europa flexibilizará las normas del pacto de estabilidad para paliar los efectos económicos del Coronavirus. El presidente vaticina semanas difíciles, pero dijo que para combatirla hará lo que falta, donde haga falta y cuando haga falta.","El Gobierno propone reducción de jornada, líneas de créditos a pymes y aplazamiento fiscal Sánchez adelanta que Europa flexibilizará las normas del pacto de estabilidad para paliar los efectos económicos del Coronavirus. El presidente vaticina semanas difíciles, pero dijo que para combatirla hará lo que falta, donde haga falta y cuando haga falta.",el gobierno propone reduccion de jornada lineas de creditos a pymes y aplazamiento fiscal sanchez adelanta que europa flexibilizara las normas del pacto de estabilidad para paliar los efectos economicos del coronavirus el presidente vaticina semanas dificiles pero dijo que para combatirla hara lo que falta donde haga falta y cuando haga falta
1526,1,"Isa Serra, sobre el 'no' de Más Madrid a Iglesias: 'Hablar de testosterona sin querer dialogar no es lo correcto'","La portavoz de Podemos y diputada en la Asamblea de Madrid rechaza las acusaciones de Mónica García sobre que Iglesias quisiera tutelarla en la candidatura unitaria que pedía en Madrid: Iglesias está dejando en la Vicepresidencia del Gobierno a Yolanda Díaz, una mujer. A partir de aquí salimos a ganar, avanza Serra.","Isa Serra, sobre el 'no' de Más Madrid a Iglesias: 'Hablar de testosterona sin querer dialogar no es lo correcto' La portavoz de Podemos y diputada en la Asamblea de Madrid rechaza las acusaciones de Mónica García sobre que Iglesias quisiera tutelarla en la candidatura unitaria que pedía en Madrid: Iglesias está dejando en la Vicepresidencia del Gobierno a Yolanda Díaz, una mujer. A partir de aquí salimos a ganar, avanza Serra.",isa serra sobre el no de mas madrid a iglesias hablar de testosterona sin querer dialogar no es lo correcto la portavoz de podemos y diputada en la asamblea de madrid rechaza las acusaciones de monica garcia sobre que iglesias quisiera tutelarla en la candidatura unitaria que pedia en madrid iglesias esta dejando en la vicepresidencia del gobierno a yolanda diaz una mujer a partir de aqui salimos a ganar avanza serra
